ResponseId,Perspective,Communication,Sex,Eng,Res,Question,VAS,Risk,Age,AgeZeroCenter
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.85,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.09,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.35,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.67,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.16,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.91,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.72,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,1,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.28,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.83,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,1,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.99,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.98,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.14,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.74,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,1,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.77,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.54,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,1,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.44,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.48,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.87,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.72,Low Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.19,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.01,High Risk,28,-10.931153184165233
R_3hzHFwwHwWGNeSY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.05,High Risk,28,-10.931153184165233
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.03,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.39,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.83,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.06,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.14,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.1,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.02,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.43,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.92,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.53,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.08,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.02,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.19,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.05,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.17,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.71,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.42,Minimal Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.06,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.05,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.03,Low Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.24,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.01,High Risk,32,-6.9311531841652325
R_3Ic3tbhYGUJEVGI,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,32,-6.9311531841652325
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.08,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.03,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.09,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.02,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.06,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.21,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.07,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.08,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.12,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0.04,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.25,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.01,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.15,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.21,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.09,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.14,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.04,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.14,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.09,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.09,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.08,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.15,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.08,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.19,Minimal Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.1,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.11,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.05,Low Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.1,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.08,High Risk,54,15.068846815834767
R_3iClKQPPf50Hlzl,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.02,High Risk,54,15.068846815834767
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.09,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.13,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.04,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.37,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.13,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.02,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.13,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.23,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.02,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.25,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.2,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.41,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.01,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.01,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.33,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.17,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.01,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.18,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.24,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.74,Minimal Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.24,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.15,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.06,Low Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.12,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,40,1.0688468158347675
R_3iCr2LnokKc5480,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.17,High Risk,40,1.0688468158347675
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.02,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.57,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.17,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.58,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.48,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.04,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.5,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.06,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.81,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.14,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.7,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.13,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.51,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.53,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.06,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.7,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.54,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.36,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.5,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.58,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.06,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.71,Minimal Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.03,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.5,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.68,Low Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.06,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.01,High Risk,22,-16.931153184165233
R_3IcUwSI2Gpq7Wee,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.03,High Risk,22,-16.931153184165233
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.17,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.07,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.08,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.13,Minimal Risk,50,11.068846815834767
R_3iF0zNBjLqaBtfo,Personal,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,50,11.068846815834767
